"","brand_tag"
"1309","캠퍼스"
"1310","꾸안꾸"
"1311","스트라이프"
"1312","남친룩"
"1313","스티치"
"1314","로고플레이"
"1315","에코"
"1316","그래픽"
"1317","와이드핏"
"1318","캠퍼스"
"1319","꾸안꾸"
"1320","컬러블록"
"1321","키높이"
"1322","그래픽"
"1323","스티치"
"1324","오버핏"
"1325","와이드핏"
"1326","캠퍼스"
"1327","꾸안꾸"
"1328","그래픽"
"1329","편안한"
"1330","원마일웨어"
"1331","오버핏"
"1332","꾸안꾸"
"1333","와이드핏"
"1334","비"
"1335","와펜"
"1336","비"
"1337","컬러블록"
"1338","오버핏"
"1339","레이어드룩"
"1340","오버핏"
"1341","워싱"
"1342","로고플레이"
"1343","캠퍼스"
"1344","로고플레이"
"1345","워싱"
"1346","와이드핏"
"1347","캠퍼스"
"1348","그래픽"
"1349","오버핏"
"1350","로고플레이"
"1351","화사한"
"1352","편안한"
"1353","원마일웨어"
"1354","로고플레이"
"1355","루즈핏"
"1356","와이드핏"
"1357","핀턱"
"1358","캠퍼스"
"1359","벌룬핏"
"1360","캠퍼스"
"1361","뉴트럴톤"
"1362","오버핏"
"1363","핀턱"
"1364","와이드핏"
"1365","모노톤"
"1366","편안한"
"1367","원마일웨어"
"1368","와이드핏"
"1369","체크"
"1370","캠퍼스"
"1371","로고플레이"
"1372","컬러블록"
"1373","로고플레이"
"1374","와이드핏"
"1375","오버핏"
"1376","와펜"
"1377","편안한"
"1378","원마일웨어"
"1379","레이어드룩"
"1380","오버핏"
"1381","스트링"
"1382","캠퍼스"
"1383","워싱"
"1384","캠퍼스"
"1385","꾸안꾸"
"1386","와이드핏"
"1387","오버핏"
"1388","컬러블록"
"1389","캠퍼스"
"1390","꾸안꾸"
"1391","로고플레이"
"1392","화사한"
